0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
33941,22,6,4,1547066049436,1547066049436,0,1,60,1547066049436,1547066049436,0,1,60,0,0,0,0,0,6,3,1,2
44817,22,6,4,1547066048513,1547066048513,0,1,60,1547066048513,1547066048513,0,1,60,0,0,0,0,0,6,3,1,2
53594,4975,6,4,1547133749255,1547133750334,1079,13,1174,1547133749255,1547133750334,1079,7,537,1547133749270,1547133750287,1017,6,637,3,0,2,0
54328,6667,6,4,1545464243238,1545464250422,7184,4,296,1545464243238,1545464250422,7184,4,296,0,0,0,0,0,3,3,0,0
1595,81,6,4,1532525372004,1532525372004,0,1,60,1532525372004,1532525372004,0,1,60,0,0,0,0,0,31,10,0,0
11878,23,6,4,1532525569006,1532525569006,0,1,60,1532525569006,1532525569006,0,1,60,0,0,0,0,0,30,8,0,0
10287,23,6,4,1532525580006,1532525580006,0,1,60,1532525580006,1532525580006,0,1,60,0,0,0,0,0,30,8,0,0
18344,52869,6,4,1536227036500,1536227036500,0,2,120,1536227036500,1536227036500,0,2,120,0,0,0,0,0,5,3,0,0
22895,23,6,4,1532525596005,1532525596005,0,1,60,1532525596005,1532525596005,0,1,60,0,0,0,0,0,30,8,0,0
56030,6667,6,4,1545480964356,1545480971541,7185,4,296,1545480964356,1545480971541,7185,4,296,0,0,0,0,0,3,3,0,0
17468,23,6,4,1532525478007,1532525478007,0,1,60,1532525478007,1532525478007,0,1,60,0,0,0,0,0,30,8,0,0
123,123,17,4,1525881864864,1525881864890,26,2,180,1525881864864,1525881864864,0,1,90,1525881864890,1525881864890,0,1,90,7,4,0,1
43746,80,6,4,1545336842147,1545336842147,0,1,60,1545336842147,1545336842147,0,1,60,0,0,0,0,0,0,4,0,0
49704,6667,6,4,1545406658801,1545406659819,1018,9,788,1545406658801,1545406659802,1001,5,398,1545406658818,1545406659819,1001,4,390,3,3,0,0
59052,8080,6,4,1525880809020,1525880824048,15028,5,370,1525880809020,1525880824048,15028,5,370,0,0,0,0,0,4,7,0,1
58880,23,6,4,1525881137018,1525881152047,15029,5,370,1525881137018,1525881152047,15029,5,370,0,0,0,0,0,11,3,0,1
57012,22,6,4,1547066048731,1547066048731,0,1,60,1547066048731,1547066048731,0,1,60,0,0,0,0,0,6,3,1,2
43763,47269,17,4,1525887686013,1525887686013,0,1,60,1525887686013,1525887686013,0,1,60,0,0,0,0,0,12,5,0,1
3547,23,6,4,1532525475010,1532525475010,0,1,60,1532525475010,1532525475010,0,1,60,0,0,0,0,0,30,8,0,0
35293,22,6,4,1547066048675,1547066048675,0,1,60,1547066048675,1547066048675,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101425824,1532101425824,0,1,60,1532101425824,1532101425824,0,1,60,0,0,0,0,0,7,3,0,0
43763,49444,17,4,1525887684014,1525887684014,0,1,60,1525887684014,1525887684014,0,1,60,0,0,0,0,0,12,5,0,1
18992,23,6,4,1532525542005,1532525542005,0,1,60,1532525542005,1532525542005,0,1,60,0,0,0,0,0,30,8,0,0
55244,23,6,4,1532525339002,1532525339002,0,1,60,1532525339002,1532525339002,0,1,60,0,0,0,0,0,30,8,0,0
36296,23,6,4,1551377774545,1551377781790,7245,8,592,1551377774545,1551377781790,7245,8,592,0,0,0,0,0,4,1,1,1
19623,81,6,4,1532525388003,1532525388003,0,1,60,1532525388003,1532525388003,0,1,60,0,0,0,0,0,31,10,0,0
37039,23,6,4,1532525588009,1532525588009,0,1,60,1532525588009,1532525588009,0,1,60,0,0,0,0,0,30,8,0,0
30526,81,6,4,1532525609000,1532525609000,0,1,60,1532525609000,1532525609000,0,1,60,0,0,0,0,0,31,10,0,0
43937,22,6,4,1526758346527,1526758353528,7001,4,296,1526758346527,1526758353528,7001,4,296,0,0,0,0,0,4,3,0,0
35940,22,6,4,1547066047338,1547066047338,0,1,60,1547066047338,1547066047338,0,1,60,0,0,0,0,0,6,3,1,2
55212,23,6,4,1532525529006,1532525529006,0,1,60,1532525529006,1532525529006,0,1,60,0,0,0,0,0,30,8,0,0
58287,81,6,4,1532525543003,1532525543003,0,1,60,1532525543003,1532525543003,0,1,60,0,0,0,0,0,31,10,0,0
54112,22,6,4,1547066047197,1547066047197,0,1,60,1547066047197,1547066047197,0,1,60,0,0,0,0,0,6,3,1,2
35079,22,6,4,1547066047770,1547066047770,0,1,60,1547066047770,1547066047770,0,1,60,0,0,0,0,0,6,3,1,2
36093,22,6,4,1547066047504,1547066047504,0,1,60,1547066047504,1547066047504,0,1,60,0,0,0,0,0,6,3,1,2
44972,81,6,4,1532525372005,1532525372005,0,1,60,1532525372005,1532525372005,0,1,60,0,0,0,0,0,31,10,0,0
54793,22,6,4,1547066047423,1547066047423,0,1,60,1547066047423,1547066047423,0,1,60,0,0,0,0,0,6,3,1,2
50880,4975,6,4,1547127689908,1547127690969,1061,14,1252,1547127689908,1547127690969,1061,7,549,1547127689924,1547127690969,1045,7,703,3,0,2,0
5526,37215,6,4,1532101429951,1532101429951,0,1,60,1532101429951,1532101429951,0,1,60,0,0,0,0,0,7,3,0,0
48204,81,6,4,1532525426002,1532525426002,0,1,60,1532525426002,1532525426002,0,1,60,0,0,0,0,0,31,10,0,0
19098,23,6,4,1532525353001,1532525353001,0,1,60,1532525353001,1532525353001,0,1,60,0,0,0,0,0,30,8,0,0
46149,22,6,4,1547066049088,1547066049088,0,1,60,1547066049088,1547066049088,0,1,60,0,0,0,0,0,6,3,1,2
56635,8080,6,4,1525881564018,1525881579047,15029,5,370,1525881564018,1525881579047,15029,5,370,0,0,0,0,0,4,7,0,1
56693,22,6,4,1526757954954,1526757961957,7003,4,296,1526757954954,1526757961957,7003,4,296,0,0,0,0,0,4,3,0,0
38813,59353,6,4,1526756471069,1526756478076,7007,4,296,1526756471069,1526756478076,7007,4,296,0,0,0,0,0,5,5,0,0
16489,81,6,4,1532525622001,1532525622001,0,1,60,1532525622001,1532525622001,0,1,60,0,0,0,0,0,31,10,0,0
43127,23,6,4,1532525445005,1532525445005,0,1,60,1532525445005,1532525445005,0,1,60,0,0,0,0,0,30,8,0,0
57802,53,17,4,1538600763695,1538600768752,5057,3,307,1538600763695,1538600768700,5005,2,162,1538600768752,1538600768752,0,1,145,0,0,0,0
0,0,1,4,1526765158001,1526765158001,0,1,70,1526765158001,1526765158001,0,1,70,0,0,0,0,0,0,1,0,0
56796,23,6,4,1551377759375,1551377766590,7215,8,592,1551377759375,1551377766590,7215,8,592,0,0,0,0,0,4,1,1,1
57213,8080,6,4,1525880905009,1525880920047,15038,5,370,1525880905009,1525880920047,15038,5,370,0,0,0,0,0,4,7,0,1
47982,23,6,4,1551377759183,1551377766346,7163,8,592,1551377759183,1551377766346,7163,8,592,0,0,0,0,0,4,1,1,1
36092,50,6,4,1533086067714,1533086100095,32381,6,444,1533086067714,1533086100095,32381,6,444,0,0,0,0,0,2,2,0,0
5526,37215,6,4,1532101426868,1532101426868,0,1,60,1532101426868,1532101426868,0,1,60,0,0,0,0,0,7,3,0,0
60029,22,6,4,1547066046965,1547066046965,0,1,60,1547066046965,1547066046965,0,1,60,0,0,0,0,0,6,3,1,2
42688,53,17,4,1538598544669,1538598544670,1,2,174,1538598544669,1538598544669,0,1,87,1538598544670,1538598544670,0,1,87,0,0,0,0
40972,23,6,4,1532525541007,1532525541007,0,1,60,1532525541007,1532525541007,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101487036,1532101487036,0,1,60,1532101487036,1532101487036,0,1,60,0,0,0,0,0,7,3,0,0
37739,8080,6,4,1525888603006,1525888618045,15039,5,370,1525888603006,1525888618045,15039,5,370,0,0,0,0,0,4,7,0,1
43763,2236,17,4,1525886390011,1525886390011,0,1,60,1525886390011,1525886390011,0,1,60,0,0,0,0,0,12,5,0,1
40131,81,6,4,1532525577003,1532525577003,0,1,60,1532525577003,1532525577003,0,1,60,0,0,0,0,0,31,10,0,0
39875,22,6,4,1547066050401,1547066050401,0,1,60,1547066050401,1547066050401,0,1,60,0,0,0,0,0,6,3,1,2
47098,23,6,4,1532525520008,1532525520008,0,1,60,1532525520008,1532525520008,0,1,60,0,0,0,0,0,30,8,0,0
34417,8080,6,4,1525879909016,1525879924045,15029,5,370,1525879909016,1525879924045,15029,5,370,0,0,0,0,0,4,7,0,1
39838,22,6,4,1547066049469,1547066049469,0,1,60,1547066049469,1547066049469,0,1,60,0,0,0,0,0,6,3,1,2
0,0,1,4,1525884555280,1525884555280,0,1,102,1525884555280,1525884555280,0,1,102,0,0,0,0,0,5,2,0,1
59389,22,6,4,1547066047900,1547066047900,0,1,60,1547066047900,1547066047900,0,1,60,0,0,0,0,0,6,3,1,2
37859,81,6,4,1532525497001,1532525497001,0,1,60,1532525497001,1532525497001,0,1,60,0,0,0,0,0,31,10,0,0
52155,81,6,4,1532525504003,1532525504003,0,1,60,1532525504003,1532525504003,0,1,60,0,0,0,0,0,31,10,0,0
37801,81,6,4,1532525385005,1532525385005,0,1,60,1532525385005,1532525385005,0,1,60,0,0,0,0,0,31,10,0,0
123,123,17,4,1538512347587,1538512477550,129963,3,270,1538512347587,1538512477550,129963,3,270,0,0,0,0,0,2,2,0,0
57343,81,6,4,1532525612002,1532525612002,0,1,60,1532525612002,1532525612002,0,1,60,0,0,0,0,0,31,10,0,0
50912,4975,6,4,1547127772587,1547127774844,2257,15,1314,1547127772587,1547127774844,2257,8,611,1547127773659,1547127774795,1136,7,703,3,0,2,0
43763,1649,17,4,1525883569013,1525883569013,0,1,60,1525883569013,1525883569013,0,1,60,0,0,0,0,0,12,5,0,1
123,123,17,4,1538483563549,1538483563551,2,2,180,1538483563549,1538483563549,0,1,90,1538483563551,1538483563551,0,1,90,2,2,0,0
50086,6667,6,4,1545407938466,1545407945699,7233,4,296,1545407938466,1545407945699,7233,4,296,0,0,0,0,0,3,3,0,0
34344,53,17,4,1538603018799,1538603018800,1,2,174,1538603018799,1538603018799,0,1,87,1538603018800,1538603018800,0,1,87,0,0,0,0
5526,37215,6,4,1532101376081,1532101376081,0,1,60,1532101376081,1532101376081,0,1,60,0,0,0,0,0,7,3,0,0
43763,45840,17,4,1525884280014,1525884280014,0,1,60,1525884280014,1525884280014,0,1,60,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101519277,1532101519277,0,1,60,1532101519277,1532101519277,0,1,60,0,0,0,0,0,7,3,0,0
5526,37215,6,4,1532101440332,1532101440332,0,1,60,1532101440332,1532101440332,0,1,60,0,0,0,0,0,7,3,0,0
22568,52869,6,4,1547144790020,1547144790020,0,1,60,1547144790020,1547144790020,0,1,60,0,0,0,0,0,6,3,2,2
43763,53074,17,4,1525886463011,1525886463011,0,1,60,1525886463011,1525886463011,0,1,60,0,0,0,0,0,12,5,0,1
43763,33246,17,4,1525881477017,1525881477017,0,1,60,1525881477017,1525881477017,0,1,60,0,0,0,0,0,12,5,0,1
37180,50,6,4,1533107843746,1533107876094,32348,6,444,1533107843746,1533107876094,32348,6,444,0,0,0,0,0,2,2,0,0
52980,6667,6,4,1545417974951,1545417982180,7229,4,296,1545417974951,1545417982180,7229,4,296,0,0,0,0,0,3,3,0,0
51368,6667,6,4,1545412759330,1545412766501,7171,4,296,1545412759330,1545412766501,7171,4,296,0,0,0,0,0,3,3,0,0
43763,63805,17,4,1525884144013,1525884144013,0,1,60,1525884144013,1525884144013,0,1,60,0,0,0,0,0,12,5,0,1
54146,22,6,4,1547066049342,1547066049342,0,1,60,1547066049342,1547066049342,0,1,60,0,0,0,0,0,6,3,1,2
28522,23,6,4,1532525511007,1532525511007,0,1,60,1532525511007,1532525511007,0,1,60,0,0,0,0,0,30,8,0,0
40082,23,6,4,1551377805133,1551377812348,7215,8,592,1551377805133,1551377812348,7215,8,592,0,0,0,0,0,4,1,1,1
58789,22,6,4,1547066050566,1547066050566,0,1,60,1547066050566,1547066050566,0,1,60,0,0,0,0,0,6,3,1,2
1554,81,6,4,1532525340000,1532525340000,0,1,60,1532525340000,1532525340000,0,1,60,0,0,0,0,0,31,10,0,0
53211,81,6,4,1532525546003,1532525546003,0,1,60,1532525546003,1532525546003,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101570188,1532101570188,0,1,60,1532101570188,1532101570188,0,1,60,0,0,0,0,0,7,3,0,0
43556,22,6,4,1547066048514,1547066048514,0,1,60,1547066048514,1547066048514,0,1,60,0,0,0,0,0,6,3,1,2
26508,23,6,4,1532525450006,1532525450006,0,1,60,1532525450006,1532525450006,0,1,60,0,0,0,0,0,30,8,0,0
52652,22,6,4,1526764864432,1526764865620,1188,3,202,1526764864432,1526764865429,997,2,148,1526764865620,1526764865620,0,1,54,4,3,0,0
34741,23,6,4,1532525579007,1532525579007,0,1,60,1532525579007,1532525579007,0,1,60,0,0,0,0,0,30,8,0,0
47647,81,6,4,1532525415004,1532525415004,0,1,60,1532525415004,1532525415004,0,1,60,0,0,0,0,0,31,10,0,0
18088,80,6,4,1536227041554,1536227041554,0,2,120,1536227041554,1536227041554,0,2,120,0,0,0,0,0,0,4,0,0
51012,6667,6,4,1545411427452,1545411434661,7209,4,296,1545411427452,1545411434661,7209,4,296,0,0,0,0,0,3,3,0,0
49856,8080,6,4,1525888510016,1525888525045,15029,5,370,1525888510016,1525888525045,15029,5,370,0,0,0,0,0,4,7,0,1
51138,6667,6,4,1545411969865,1545411977061,7196,4,296,1545411969865,1545411977061,7196,4,296,0,0,0,0,0,3,3,0,0
22692,23,6,4,1532525361002,1532525361002,0,1,60,1532525361002,1532525361002,0,1,60,0,0,0,0,0,30,8,0,0
42545,22,6,4,1526758712073,1526758719080,7007,4,296,1526758712073,1526758719080,7007,4,296,0,0,0,0,0,4,3,0,0
56134,6667,6,4,1545481998551,1545482005780,7229,4,296,1545481998551,1545482005780,7229,4,296,0,0,0,0,0,3,3,0,0
4090,23,6,4,1532525516004,1532525516004,0,1,60,1532525516004,1532525516004,0,1,60,0,0,0,0,0,30,8,0,0
26983,23,6,4,1532525446006,1532525446006,0,1,60,1532525446006,1532525446006,0,1,60,0,0,0,0,0,30,8,0,0
44759,23,6,4,1532525593008,1532525593008,0,1,60,1532525593008,1532525593008,0,1,60,0,0,0,0,0,30,8,0,0
1944,23,6,4,1532525381002,1532525381002,0,1,60,1532525381002,1532525381002,0,1,60,0,0,0,0,0,30,8,0,0
38114,8081,6,4,1545336846217,1545336846217,0,1,60,1545336846217,1545336846217,0,1,60,0,0,0,0,0,5,3,0,0
52759,22,6,4,1547066047762,1547066047762,0,1,60,1547066047762,1547066047762,0,1,60,0,0,0,0,0,6,3,1,2
24360,37215,6,4,1547144780248,1547144780248,0,1,60,1547144780248,1547144780248,0,1,60,0,0,0,0,0,6,3,2,2
42023,22,6,4,1547066049506,1547066049506,0,1,60,1547066049506,1547066049506,0,1,60,0,0,0,0,0,6,3,1,2
56738,6667,6,4,1545486682804,1545486690019,7215,4,296,1545486682804,1545486690019,7215,4,296,0,0,0,0,0,3,3,0,0
24044,81,6,4,1532525460006,1532525460006,0,1,60,1532525460006,1532525460006,0,1,60,0,0,0,0,0,31,10,0,0
56956,23,6,4,1532525353001,1532525353001,0,1,60,1532525353001,1532525353001,0,1,60,0,0,0,0,0,30,8,0,0
22826,23,6,4,1532525356002,1532525356002,0,1,60,1532525356002,1532525356002,0,1,60,0,0,0,0,0,30,8,0,0
54511,22,6,4,1547066049657,1547066049657,0,1,60,1547066049657,1547066049657,0,1,60,0,0,0,0,0,6,3,1,2
42547,22,6,4,1547066047173,1547066047173,0,1,60,1547066047173,1547066047173,0,1,60,0,0,0,0,0,6,3,1,2
57467,22,6,4,1547066048185,1547066048185,0,1,60,1547066048185,1547066048185,0,1,60,0,0,0,0,0,6,3,1,2
51688,53,17,4,1547130821924,1547130821924,0,2,158,1547130821924,1547130821924,0,1,71,1547130821924,1547130821924,0,1,87,1,1,2,0
48817,443,6,4,1537523637517,1537523638841,1324,4000,3927936,1537523637517,1537523638839,1322,1399,94062,1537523637517,1537523638841,1324,2601,3833874,0,0,0,0
43746,8080,6,4,1545336791529,1545336791529,0,1,60,1545336791529,1545336791529,0,1,60,0,0,0,0,0,1,4,0,0
53266,81,6,4,1532525408004,1532525408004,0,1,60,1532525408004,1532525408004,0,1,60,0,0,0,0,0,31,10,0,0
43746,80,6,4,1545336843169,1545336843169,0,1,60,1545336843169,1545336843169,0,1,60,0,0,0,0,0,0,4,0,0
62341,23,6,4,1532525530005,1532525530005,0,1,60,1532525530005,1532525530005,0,1,60,0,0,0,0,0,30,8,0,0
32788,81,6,4,1532525478005,1532525478005,0,1,60,1532525478005,1532525478005,0,1,60,0,0,0,0,0,31,10,0,0
47842,22,6,4,1547066047160,1547066047160,0,1,60,1547066047160,1547066047160,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1538494258550,1538494258612,62,2,180,1538494258550,1538494258550,0,1,90,1538494258612,1538494258612,0,1,90,2,2,0,0
36097,37215,6,4,1545395945084,1545395945084,0,1,60,1545395945084,1545395945084,0,1,60,0,0,0,0,0,3,3,0,0
53271,23,6,4,1532525421008,1532525421008,0,1,60,1532525421008,1532525421008,0,1,60,0,0,0,0,0,30,8,0,0
35833,8080,6,4,1525881616018,1525881631047,15029,5,370,1525881616018,1525881631047,15029,5,370,0,0,0,0,0,4,7,0,1
43746,80,6,4,1545336842152,1545336842152,0,1,60,1545336842152,1545336842152,0,1,60,0,0,0,0,0,0,4,0,0
123,123,17,4,1538552448551,1538552448551,0,1,90,1538552448551,1538552448551,0,1,90,0,0,0,0,0,2,2,0,0
34291,22,6,4,1547066047700,1547066047700,0,1,60,1547066047700,1547066047700,0,1,60,0,0,0,0,0,6,3,1,2
27270,23,6,4,1532525403004,1532525403004,0,1,60,1532525403004,1532525403004,0,1,60,0,0,0,0,0,30,8,0,0
56892,53,17,4,1538600955672,1538600955673,1,2,174,1538600955672,1538600955672,0,1,87,1538600955673,1538600955673,0,1,87,0,0,0,0
36863,22,6,4,1547066048139,1547066048139,0,1,60,1547066048139,1547066048139,0,1,60,0,0,0,0,0,6,3,1,2
46262,23,6,4,1525881108008,1525881123047,15039,5,370,1525881108008,1525881123047,15039,5,370,0,0,0,0,0,11,3,0,1
57251,22,6,4,1526758783175,1526758790180,7005,4,296,1526758783175,1526758790180,7005,4,296,0,0,0,0,0,4,3,0,0
43763,27180,17,4,1525885214012,1525885214012,0,1,60,1525885214012,1525885214012,0,1,60,0,0,0,0,0,12,5,0,1
48210,22,6,4,1547066048272,1547066048272,0,1,60,1547066048272,1547066048272,0,1,60,0,0,0,0,0,6,3,1,2
48098,23,6,4,1532525408008,1532525408008,0,1,60,1532525408008,1532525408008,0,1,60,0,0,0,0,0,30,8,0,0
44002,52869,6,4,1545336844032,1545336844032,0,1,60,1545336844032,1545336844032,0,1,60,0,0,0,0,0,5,3,0,0
47625,22,6,4,1547066047404,1547066047404,0,1,60,1547066047404,1547066047404,0,1,60,0,0,0,0,0,6,3,1,2
7728,23,6,4,1532525399008,1532525399008,0,1,60,1532525399008,1532525399008,0,1,60,0,0,0,0,0,30,8,0,0
51140,6667,6,4,1545411979871,1545411987061,7190,4,296,1545411979871,1545411987061,7190,4,296,0,0,0,0,0,3,3,0,0
5526,37215,6,4,1532101437216,1532101437216,0,1,60,1532101437216,1532101437216,0,1,60,0,0,0,0,0,7,3,0,0
36122,22,6,4,1547066050302,1547066050302,0,1,60,1547066050302,1547066050302,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101392629,1532101392629,0,1,60,1532101392629,1532101392629,0,1,60,0,0,0,0,0,7,3,0,0
36097,37215,6,4,1545396046569,1545396046569,0,1,60,1545396046569,1545396046569,0,1,60,0,0,0,0,0,3,3,0,0
40896,22,6,4,1547066048798,1547066048798,0,1,60,1547066048798,1547066048798,0,1,60,0,0,0,0,0,6,3,1,2
36010,23,6,4,1532525601008,1532525601008,0,1,60,1532525601008,1532525601008,0,1,60,0,0,0,0,0,30,8,0,0
47272,23,6,4,1532525417010,1532525417010,0,1,60,1532525417010,1532525417010,0,1,60,0,0,0,0,0,30,8,0,0
59208,22,6,4,1547066049078,1547066049078,0,1,60,1547066049078,1547066049078,0,1,60,0,0,0,0,0,6,3,1,2
43763,23257,17,4,1525889100014,1525889100014,0,1,60,1525889100014,1525889100014,0,1,60,0,0,0,0,0,12,5,0,1
44061,81,6,4,1532525405000,1532525405000,0,1,60,1532525405000,1532525405000,0,1,60,0,0,0,0,0,31,10,0,0
41880,22,6,4,1547066048922,1547066048922,0,1,60,1547066048922,1547066048922,0,1,60,0,0,0,0,0,6,3,1,2
40089,22,6,4,1547066049674,1547066049674,0,1,60,1547066049674,1547066049674,0,1,60,0,0,0,0,0,6,3,1,2
62641,23,6,4,1532525380003,1532525380003,0,1,60,1532525380003,1532525380003,0,1,60,0,0,0,0,0,30,8,0,0
51129,22,6,4,1547066047661,1547066047661,0,1,60,1547066047661,1547066047661,0,1,60,0,0,0,0,0,6,3,1,2
46205,22,6,4,1547066047760,1547066047760,0,1,60,1547066047760,1547066047760,0,1,60,0,0,0,0,0,6,3,1,2
42664,23,6,4,1551377819576,1551377826745,7169,8,592,1551377819576,1551377826745,7169,8,592,0,0,0,0,0,4,1,1,1
25263,23,6,4,1532525572005,1532525572005,0,1,60,1532525572005,1532525572005,0,1,60,0,0,0,0,0,30,8,0,0
38796,23,6,4,1551377819802,1551377826986,7184,8,592,1551377819802,1551377826986,7184,8,592,0,0,0,0,0,4,1,1,1
41530,59353,6,4,1526759576018,1526759583028,7010,4,296,1526759576018,1526759583028,7010,4,296,0,0,0,0,0,5,5,0,0
60992,22,6,4,1547066048502,1547066048502,0,1,60,1547066048502,1547066048502,0,1,60,0,0,0,0,0,6,3,1,2
64082,81,6,4,1532525600003,1532525600003,0,1,60,1532525600003,1532525600003,0,1,60,0,0,0,0,0,31,10,0,0
38468,23,6,4,1551377744175,1551377751396,7221,8,592,1551377744175,1551377751396,7221,8,592,0,0,0,0,0,4,1,1,1
61403,81,6,4,1532525352999,1532525352999,0,1,60,1532525352999,1532525352999,0,1,60,0,0,0,0,0,31,10,0,0
34386,81,6,4,1532525486003,1532525486003,0,1,60,1532525486003,1532525486003,0,1,60,0,0,0,0,0,31,10,0,0
53611,22,6,4,1526764989613,1526764990131,518,6,412,1526764989613,1526764989946,333,3,206,1526764989777,1526764990131,354,3,206,4,3,0,0
29930,6881,17,4,1532517820060,1532517820060,0,1,109,1532517820060,1532517820060,0,1,109,0,0,0,0,0,1,2,0,0
5526,37215,6,4,1532101441359,1532101441359,0,1,60,1532101441359,1532101441359,0,1,60,0,0,0,0,0,7,3,0,0
50112,6667,6,4,1545408003087,1545408007288,4201,16,1406,1545408003087,1545408007288,4201,9,693,1545408006194,1545408007243,1049,7,713,1,0,0,0
43763,12510,17,4,1525888291015,1525888291015,0,1,60,1525888291015,1525888291015,0,1,60,0,0,0,0,0,12,5,0,1
19587,23,6,4,1532525449004,1532525449004,0,1,60,1532525449004,1532525449004,0,1,60,0,0,0,0,0,30,8,0,0
50382,22,6,4,1547066046846,1547066046846,0,1,60,1547066046846,1547066046846,0,1,60,0,0,0,0,0,6,3,1,2
47402,22,6,4,1547066047948,1547066047948,0,1,60,1547066047948,1547066047948,0,1,60,0,0,0,0,0,6,3,1,2
50346,22,6,4,1526757724624,1526757731629,7005,4,296,1526757724624,1526757731629,7005,4,296,0,0,0,0,0,4,3,0,0
60146,81,6,4,1532525344999,1532525344999,0,1,60,1532525344999,1532525344999,0,1,60,0,0,0,0,0,31,10,0,0
51992,22,6,4,1547066049776,1547066049776,0,1,60,1547066049776,1547066049776,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101454862,1532101454862,0,1,60,1532101454862,1532101454862,0,1,60,0,0,0,0,0,7,3,0,0
5526,37215,6,4,1532101545254,1532101545254,0,1,60,1532101545254,1532101545254,0,1,60,0,0,0,0,0,7,3,0,0
35508,23,6,4,1532525367002,1532525367002,0,1,60,1532525367002,1532525367002,0,1,60,0,0,0,0,0,30,8,0,0
43763,43499,17,4,1525886499011,1525886499011,0,1,60,1525886499011,1525886499011,0,1,60,0,0,0,0,0,12,5,0,1
43746,8080,6,4,1545336848229,1545336848229,0,1,60,1545336848229,1545336848229,0,1,60,0,0,0,0,0,1,4,0,0
43478,22,6,4,1547066050004,1547066050004,0,1,60,1547066050004,1547066050004,0,1,60,0,0,0,0,0,6,3,1,2
43763,43498,17,4,1525886777011,1525886777011,0,1,60,1525886777011,1525886777011,0,1,60,0,0,0,0,0,12,5,0,1
37087,22,6,4,1547066047239,1547066047239,0,1,60,1547066047239,1547066047239,0,1,60,0,0,0,0,0,6,3,1,2
5526,37215,6,4,1532101445500,1532101445500,0,1,60,1532101445500,1532101445500,0,1,60,0,0,0,0,0,7,3,0,0
54135,81,6,4,1532525394006,1532525394006,0,1,60,1532525394006,1532525394006,0,1,60,0,0,0,0,0,31,10,0,0
43974,22,6,4,1526757447218,1526757454222,7004,4,296,1526757447218,1526757454222,7004,4,296,0,0,0,0,0,4,3,0,0
5526,37215,6,4,1532101561880,1532101561880,0,1,60,1532101561880,1532101561880,0,1,60,0,0,0,0,0,7,3,0,0
37154,23,6,4,1551377833930,1551377834985,1055,4,296,1551377833930,1551377834985,1055,4,296,0,0,0,0,0,4,1,1,1
43094,23,6,4,1532525554008,1532525554008,0,1,60,1532525554008,1532525554008,0,1,60,0,0,0,0,0,30,8,0,0
33233,22,6,4,1526760660941,1526760667942,7001,4,296,1526760660941,1526760667942,7001,4,296,0,0,0,0,0,4,3,0,0
57349,23,6,4,1532525503004,1532525503004,0,1,60,1532525503004,1532525503004,0,1,60,0,0,0,0,0,30,8,0,0
40393,22,6,4,1547066047338,1547066047338,0,1,60,1547066047338,1547066047338,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1538494249550,1538494249550,0,1,90,1538494249550,1538494249550,0,1,90,0,0,0,0,0,2,2,0,0
40266,81,6,4,1532525566004,1532525566004,0,1,60,1532525566004,1532525566004,0,1,60,0,0,0,0,0,31,10,0,0
40677,80,6,4,1537528358256,1537528358503,247,6,412,1537528358256,1537528358503,247,4,272,1537528358376,1537528358501,125,2,140,5,5,4,3
16873,23,6,4,1532525399008,1532525399008,0,1,60,1532525399008,1532525399008,0,1,60,0,0,0,0,0,30,8,0,0
